datetime,open,high,low,close,volume,dividends,stock splits
2025-11-19 14:55:00+05:30,59248.30078125,59258.94921875,59223.0,59235.3984375,0,0.0,0.0
2025-11-19 15:00:00+05:30,59238.44921875,59246.6484375,59205.19921875,59205.19921875,0,0.0,0.0
2025-11-19 15:05:00+05:30,59207.6484375,59216.55078125,59194.55078125,59210.44921875,0,0.0,0.0
2025-11-19 15:10:00+05:30,59211.94921875,59239.1484375,59206.05078125,59225.6484375,0,0.0,0.0
2025-11-19 15:15:00+05:30,59228.1484375,59232.6015625,59214.8984375,59225.1484375,0,0.0,0.0
2025-11-19 15:20:00+05:30,59225.8515625,59227.6015625,59186.30078125,59191.1015625,0,0.0,0.0
2025-11-19 15:25:00+05:30,59191.69921875,59215.5,59173.6484375,59207.94921875,0,0.0,0.0
2025-11-20 09:15:00+05:30,59308.19921875,59320.25,59177.5,59248.55078125,0,0.0,0.0
2025-11-20 09:20:00+05:30,59249.44921875,59262.0,59208.19921875,59229.6484375,0,0.0,0.0
2025-11-20 09:25:00+05:30,59229.8515625,59229.8515625,59170.05078125,59221.1015625,0,0.0,0.0
2025-11-20 09:30:00+05:30,59219.8515625,59237.8984375,59184.6484375,59214.69921875,0,0.0,0.0
2025-11-20 09:35:00+05:30,59216.5,59232.5,59189.8515625,59191.6015625,0,0.0,0.0
2025-11-20 09:40:00+05:30,59192.30078125,59234.75,59144.1484375,59180.25,0,0.0,0.0
2025-11-20 09:45:00+05:30,59173.30078125,59213.5,59152.55078125,59185.75,0,0.0,0.0
2025-11-20 09:50:00+05:30,59189.3515625,59198.0,59138.1484375,59144.94921875,0,0.0,0.0
2025-11-20 09:55:00+05:30,59145.44921875,59177.94921875,59125.94921875,59144.44921875,0,0.0,0.0
2025-11-20 10:00:00+05:30,59149.5,59178.3515625,59131.75,59175.80078125,0,0.0,0.0
2025-11-20 10:05:00+05:30,59179.3515625,59224.19921875,59170.44921875,59198.0,0,0.0,0.0
2025-11-20 10:10:00+05:30,59199.1015625,59204.94921875,59169.69921875,59170.6015625,0,0.0,0.0
2025-11-20 10:15:00+05:30,59171.30078125,59185.3984375,59158.69921875,59176.6015625,0,0.0,0.0
2025-11-20 10:20:00+05:30,59175.6015625,59179.3515625,59139.94921875,59151.6015625,0,0.0,0.0
2025-11-20 10:25:00+05:30,59153.19921875,59188.1484375,59151.44921875,59185.1484375,0,0.0,0.0
2025-11-20 10:30:00+05:30,59186.55078125,59204.5,59151.94921875,59160.05078125,0,0.0,0.0
2025-11-20 10:35:00+05:30,59156.69921875,59169.19921875,59128.80078125,59161.1484375,0,0.0,0.0
2025-11-20 10:40:00+05:30,59158.1015625,59184.8515625,59147.94921875,59173.55078125,0,0.0,0.0
2025-11-20 10:45:00+05:30,59171.8984375,59216.6015625,59153.8984375,59212.1015625,0,0.0,0.0
2025-11-20 10:50:00+05:30,59212.8515625,59215.25,59185.44921875,59196.3515625,0,0.0,0.0
2025-11-20 10:55:00+05:30,59194.3984375,59202.5,59176.8984375,59184.1484375,0,0.0,0.0
2025-11-20 11:00:00+05:30,59184.05078125,59199.1484375,59169.8984375,59196.75,0,0.0,0.0
2025-11-20 11:05:00+05:30,59197.44921875,59249.8515625,59187.75,59239.5,0,0.0,0.0
2025-11-20 11:10:00+05:30,59241.30078125,59246.8515625,59206.8984375,59206.8984375,0,0.0,0.0
2025-11-20 11:15:00+05:30,59208.19921875,59216.75,59199.1484375,59210.19921875,0,0.0,0.0
2025-11-20 11:20:00+05:30,59212.80078125,59230.55078125,59210.5,59226.94921875,0,0.0,0.0
2025-11-20 11:25:00+05:30,59221.6015625,59240.5,59218.1484375,59229.3515625,0,0.0,0.0
2025-11-20 11:30:00+05:30,59230.44921875,59249.8515625,59220.19921875,59246.0,0,0.0,0.0
2025-11-20 11:35:00+05:30,59245.05078125,59249.0,59221.05078125,59234.19921875,0,0.0,0.0
2025-11-20 11:40:00+05:30,59232.3984375,59265.19921875,59223.75,59259.44921875,0,0.0,0.0
2025-11-20 11:45:00+05:30,59260.3515625,59264.3984375,59221.1484375,59234.1015625,0,0.0,0.0
2025-11-20 11:50:00+05:30,59234.69921875,59244.6484375,59220.8515625,59242.19921875,0,0.0,0.0
2025-11-20 11:55:00+05:30,59242.69921875,59247.8984375,59232.69921875,59237.44921875,0,0.0,0.0
2025-11-20 12:00:00+05:30,59236.75,59262.3515625,59224.80078125,59237.25,0,0.0,0.0
2025-11-20 12:05:00+05:30,59238.1015625,59248.6015625,59226.6484375,59228.1484375,0,0.0,0.0
2025-11-20 12:10:00+05:30,59229.80078125,59234.44921875,59217.1484375,59231.1015625,0,0.0,0.0
2025-11-20 12:15:00+05:30,59230.75,59231.8984375,59188.6484375,59204.0,0,0.0,0.0
2025-11-20 12:20:00+05:30,59200.8515625,59231.3984375,59186.6015625,59224.19921875,0,0.0,0.0
2025-11-20 12:25:00+05:30,59223.19921875,59252.8984375,59222.80078125,59246.80078125,0,0.0,0.0
2025-11-20 12:30:00+05:30,59248.1015625,59300.44921875,59248.1015625,59299.25,0,0.0,0.0
2025-11-20 12:35:00+05:30,59301.19921875,59338.6015625,59300.0,59328.19921875,0,0.0,0.0
2025-11-20 12:40:00+05:30,59330.5,59362.44921875,59310.55078125,59346.69921875,0,0.0,0.0
2025-11-20 12:45:00+05:30,59343.8984375,59378.19921875,59343.8515625,59362.69921875,0,0.0,0.0
2025-11-20 12:50:00+05:30,59363.3984375,59375.1484375,59345.6484375,59358.1484375,0,0.0,0.0
2025-11-20 12:55:00+05:30,59356.8515625,59366.25,59336.75,59347.5,0,0.0,0.0
2025-11-20 13:00:00+05:30,59351.55078125,59380.1015625,59345.6015625,59359.25,0,0.0,0.0
2025-11-20 13:05:00+05:30,59359.0,59359.80078125,59320.75,59326.80078125,0,0.0,0.0
2025-11-20 13:10:00+05:30,59327.69921875,59342.55078125,59313.55078125,59319.25,0,0.0,0.0
2025-11-20 13:15:00+05:30,59322.44921875,59342.69921875,59316.94921875,59334.6015625,0,0.0,0.0
2025-11-20 13:20:00+05:30,59336.19921875,59358.75,59314.3515625,59353.3515625,0,0.0,0.0
2025-11-20 13:25:00+05:30,59350.1015625,59363.94921875,59345.1484375,59357.44921875,0,0.0,0.0
2025-11-20 13:30:00+05:30,59355.6015625,59367.19921875,59345.6015625,59350.5,0,0.0,0.0
2025-11-20 13:35:00+05:30,59350.6015625,59369.44921875,59347.19921875,59356.25,0,0.0,0.0
2025-11-20 13:40:00+05:30,59358.8515625,59361.55078125,59334.80078125,59339.55078125,0,0.0,0.0
2025-11-20 13:45:00+05:30,59339.8984375,59375.3984375,59333.25,59366.1015625,0,0.0,0.0
2025-11-20 13:50:00+05:30,59369.1015625,59396.8984375,59352.0,59393.44921875,0,0.0,0.0
2025-11-20 13:55:00+05:30,59393.6484375,59411.44921875,59378.8515625,59389.3515625,0,0.0,0.0
2025-11-20 14:00:00+05:30,59389.94921875,59406.19921875,59363.5,59389.19921875,0,0.0,0.0
2025-11-20 14:05:00+05:30,59390.1484375,59408.55078125,59383.3515625,59391.55078125,0,0.0,0.0
2025-11-20 14:10:00+05:30,59393.1484375,59396.3984375,59370.3984375,59381.75,0,0.0,0.0
2025-11-20 14:15:00+05:30,59384.1015625,59439.6015625,59381.5,59428.3515625,0,0.0,0.0
2025-11-20 14:20:00+05:30,59422.25,59432.8984375,59411.1015625,59431.44921875,0,0.0,0.0
2025-11-20 14:25:00+05:30,59430.3515625,59434.1484375,59360.69921875,59365.30078125,0,0.0,0.0
2025-11-20 14:30:00+05:30,59362.94921875,59399.8515625,59353.1484375,59369.8515625,0,0.0,0.0
2025-11-20 14:35:00+05:30,59372.0,59422.44921875,59365.80078125,59409.30078125,0,0.0,0.0
2025-11-20 14:40:00+05:30,59410.55078125,59429.0,59368.3515625,59370.5,0,0.0,0.0
2025-11-20 14:45:00+05:30,59372.5,59419.0,59361.94921875,59399.0,0,0.0,0.0
2025-11-20 14:50:00+05:30,59399.6015625,59410.69921875,59345.6015625,59349.69921875,0,0.0,0.0
2025-11-20 14:55:00+05:30,59351.69921875,59408.55078125,59351.69921875,59396.19921875,0,0.0,0.0
2025-11-20 15:00:00+05:30,59397.6484375,59407.5,59317.0,59345.30078125,0,0.0,0.0
2025-11-20 15:05:00+05:30,59341.30078125,59390.69921875,59313.80078125,59337.80078125,0,0.0,0.0
2025-11-20 15:10:00+05:30,59336.1484375,59365.75,59315.55078125,59350.8984375,0,0.0,0.0
2025-11-20 15:15:00+05:30,59352.1015625,59358.8984375,59310.80078125,59323.94921875,0,0.0,0.0
2025-11-20 15:20:00+05:30,59324.44921875,59354.80078125,59324.44921875,59346.80078125,0,0.0,0.0
2025-11-20 15:25:00+05:30,59349.0,59376.05078125,59333.6484375,59343.8984375,0,0.0,0.0
2025-11-21 09:15:00+05:30,59116.69921875,59196.1484375,59076.69921875,59184.1484375,0,0.0,0.0
2025-11-21 09:20:00+05:30,59187.55078125,59193.75,59144.44921875,59192.55078125,0,0.0,0.0
2025-11-21 09:25:00+05:30,59195.19921875,59230.80078125,59157.0,59157.0,0,0.0,0.0
2025-11-21 09:30:00+05:30,59156.30078125,59165.05078125,59127.75,59135.6015625,0,0.0,0.0
2025-11-21 09:35:00+05:30,59136.05078125,59144.3515625,59080.0,59088.75,0,0.0,0.0
2025-11-21 09:40:00+05:30,59086.69921875,59107.8984375,59055.69921875,59065.69921875,0,0.0,0.0
2025-11-21 09:45:00+05:30,59056.69921875,59060.05078125,59005.8984375,59014.30078125,0,0.0,0.0
2025-11-21 09:50:00+05:30,59012.8984375,59032.8515625,59004.44921875,59010.8984375,0,0.0,0.0
2025-11-21 09:55:00+05:30,59012.80078125,59061.1015625,59002.8984375,59061.1015625,0,0.0,0.0
2025-11-21 10:00:00+05:30,59059.3984375,59068.6015625,59005.55078125,59014.8515625,0,0.0,0.0
2025-11-21 10:05:00+05:30,59016.30078125,59016.30078125,58972.1015625,58975.30078125,0,0.0,0.0
2025-11-21 10:10:00+05:30,58977.55078125,59007.25,58959.3515625,58991.55078125,0,0.0,0.0
2025-11-21 10:15:00+05:30,58994.3984375,58994.3984375,58909.19921875,58921.3515625,0,0.0,0.0
2025-11-21 10:20:00+05:30,58917.44921875,58930.44921875,58899.75,58909.1015625,0,0.0,0.0
2025-11-21 10:25:00+05:30,58911.55078125,58929.1015625,58886.94921875,58907.8515625,0,0.0,0.0
2025-11-21 10:30:00+05:30,58906.25,58941.94921875,58895.3984375,58895.55078125,0,0.0,0.0
2025-11-21 10:35:00+05:30,58891.3984375,58926.19921875,58870.5,58908.30078125,0,0.0,0.0
2025-11-21 10:40:00+05:30,58905.1015625,58912.44921875,58868.80078125,58874.19921875,0,0.0,0.0
2025-11-21 10:45:00+05:30,58875.1484375,58880.6015625,58845.3515625,58876.0,0,0.0,0.0
2025-11-21 10:50:00+05:30,58874.30078125,58893.1015625,58862.5,58876.8515625,0,0.0,0.0
2025-11-21 10:55:00+05:30,58874.80078125,58917.6015625,58865.3984375,58914.69921875,0,0.0,0.0
2025-11-21 11:00:00+05:30,58912.6015625,58917.3515625,58880.6015625,58895.05078125,0,0.0,0.0
2025-11-21 11:05:00+05:30,58894.6015625,58901.1484375,58833.8984375,58895.25,0,0.0,0.0
2025-11-21 11:10:00+05:30,58896.6015625,58952.69921875,58892.55078125,58944.44921875,0,0.0,0.0
2025-11-21 11:15:00+05:30,58945.0,58950.8984375,58932.25,58942.0,0,0.0,0.0
2025-11-21 11:20:00+05:30,58944.8515625,58965.6015625,58908.6015625,58929.94921875,0,0.0,0.0
2025-11-21 11:25:00+05:30,58930.0,58979.69921875,58898.8984375,58974.6484375,0,0.0,0.0
2025-11-21 11:30:00+05:30,58975.3515625,58981.05078125,58915.1484375,58925.1484375,0,0.0,0.0
2025-11-21 11:35:00+05:30,58925.1484375,58959.5,58923.1015625,58942.0,0,0.0,0.0
2025-11-21 11:40:00+05:30,58942.1484375,58946.44921875,58902.8515625,58939.55078125,0,0.0,0.0
2025-11-21 11:45:00+05:30,58938.6015625,58949.94921875,58928.6484375,58933.6484375,0,0.0,0.0
2025-11-21 11:50:00+05:30,58934.69921875,58959.6015625,58930.1015625,58957.05078125,0,0.0,0.0
2025-11-21 11:55:00+05:30,58957.5,58965.1484375,58943.05078125,58947.6015625,0,0.0,0.0
2025-11-21 12:00:00+05:30,58952.5,58971.69921875,58933.0,58961.75,0,0.0,0.0
2025-11-21 12:05:00+05:30,58962.30078125,58973.3515625,58958.1015625,58961.0,0,0.0,0.0
2025-11-21 12:10:00+05:30,58960.3515625,59032.6015625,58959.6484375,59027.3984375,0,0.0,0.0
2025-11-21 12:15:00+05:30,59027.5,59052.44921875,59017.3984375,59044.6484375,0,0.0,0.0
2025-11-21 12:20:00+05:30,59041.30078125,59071.30078125,59041.30078125,59065.3515625,0,0.0,0.0
2025-11-21 12:25:00+05:30,59065.3515625,59100.3984375,59052.30078125,59072.1484375,0,0.0,0.0
2025-11-21 12:30:00+05:30,59069.05078125,59071.30078125,59027.8984375,59038.0,0,0.0,0.0
2025-11-21 12:35:00+05:30,59030.55078125,59060.6484375,59008.0,59055.3984375,0,0.0,0.0
2025-11-21 12:40:00+05:30,59059.0,59074.1484375,59044.80078125,59058.0,0,0.0,0.0
2025-11-21 12:45:00+05:30,59060.69921875,59101.55078125,59055.44921875,59098.44921875,0,0.0,0.0
2025-11-21 12:50:00+05:30,59097.0,59143.5,59086.5,59128.3515625,0,0.0,0.0
2025-11-21 12:55:00+05:30,59131.1484375,59149.94921875,59111.6484375,59120.05078125,0,0.0,0.0
2025-11-21 13:00:00+05:30,59124.8984375,59138.8984375,59106.44921875,59126.30078125,0,0.0,0.0
2025-11-21 13:05:00+05:30,59129.3515625,59133.19921875,59110.5,59114.69921875,0,0.0,0.0
2025-11-21 13:10:00+05:30,59117.1484375,59122.3984375,59037.8984375,59050.44921875,0,0.0,0.0
2025-11-21 13:15:00+05:30,59056.3515625,59066.44921875,59006.25,59007.3515625,0,0.0,0.0
2025-11-21 13:20:00+05:30,59009.30078125,59029.3515625,58990.8515625,58992.94921875,0,0.0,0.0
2025-11-21 13:25:00+05:30,58997.6484375,59018.55078125,58980.8984375,59002.1015625,0,0.0,0.0
2025-11-21 13:30:00+05:30,59001.5,59035.94921875,58992.8984375,59035.94921875,0,0.0,0.0
2025-11-21 13:35:00+05:30,59034.5,59042.55078125,58998.25,59012.3984375,0,0.0,0.0
2025-11-21 13:40:00+05:30,59011.1484375,59017.80078125,58976.94921875,58976.94921875,0,0.0,0.0
2025-11-21 13:45:00+05:30,58978.1015625,59047.19921875,58970.94921875,59037.3515625,0,0.0,0.0
2025-11-21 13:50:00+05:30,59036.5,59074.0,59018.5,59073.94921875,0,0.0,0.0
2025-11-21 13:55:00+05:30,59071.6015625,59103.55078125,59070.30078125,59101.30078125,0,0.0,0.0
2025-11-21 14:00:00+05:30,59101.94921875,59103.80078125,59061.55078125,59079.1484375,0,0.0,0.0
2025-11-21 14:05:00+05:30,59078.0,59104.1015625,59056.25,59104.1015625,0,0.0,0.0
2025-11-21 14:10:00+05:30,59101.8515625,59113.5,59079.94921875,59109.44921875,0,0.0,0.0
2025-11-21 14:15:00+05:30,59109.5,59126.5,59095.1015625,59101.55078125,0,0.0,0.0
2025-11-21 14:20:00+05:30,59106.30078125,59124.3515625,59100.0,59107.8515625,0,0.0,0.0
2025-11-21 14:25:00+05:30,59107.0,59124.6484375,59097.1484375,59104.55078125,0,0.0,0.0
2025-11-21 14:30:00+05:30,59100.94921875,59104.8984375,59061.3984375,59073.25,0,0.0,0.0
2025-11-21 14:35:00+05:30,59075.1015625,59103.30078125,59061.19921875,59070.0,0,0.0,0.0
2025-11-21 14:40:00+05:30,59068.44921875,59072.69921875,59034.8515625,59036.75,0,0.0,0.0
2025-11-21 14:45:00+05:30,59039.25,59062.25,58990.30078125,58996.69921875,0,0.0,0.0
2025-11-21 14:50:00+05:30,58994.05078125,59005.30078125,58935.75,58937.0,0,0.0,0.0
2025-11-21 14:55:00+05:30,58936.0,58939.8515625,58864.75,58875.3515625,0,0.0,0.0
2025-11-21 15:00:00+05:30,58875.25,58911.25,58867.05078125,58890.8515625,0,0.0,0.0
2025-11-21 15:05:00+05:30,58889.94921875,58905.55078125,58875.1015625,58881.5,0,0.0,0.0
2025-11-21 15:10:00+05:30,58882.75,58891.80078125,58861.5,58887.25,0,0.0,0.0
2025-11-21 15:15:00+05:30,58884.1484375,58912.3515625,58859.44921875,58861.80078125,0,0.0,0.0
2025-11-21 15:20:00+05:30,58856.69921875,58875.75,58826.8984375,58827.75,0,0.0,0.0
2025-11-21 15:25:00+05:30,58828.80078125,58868.75,58825.1484375,58851.8515625,0,0.0,0.0
2025-11-24 09:15:00+05:30,59039.1484375,59049.5,58937.0,58965.1484375,0,0.0,0.0
2025-11-24 09:20:00+05:30,58965.3984375,59018.25,58944.25,58981.19921875,0,0.0,0.0
2025-11-24 09:25:00+05:30,58984.6484375,59008.30078125,58982.44921875,59002.75,0,0.0,0.0
2025-11-24 09:30:00+05:30,58994.44921875,58995.80078125,58914.3984375,58934.69921875,0,0.0,0.0
2025-11-24 09:35:00+05:30,58935.8515625,58937.3984375,58891.80078125,58934.94921875,0,0.0,0.0
2025-11-24 09:40:00+05:30,58934.05078125,58959.1484375,58918.8984375,58930.94921875,0,0.0,0.0
2025-11-24 09:45:00+05:30,58934.8515625,58999.80078125,58910.6484375,58993.5,0,0.0,0.0
2025-11-24 09:50:00+05:30,58992.5,59043.25,58979.75,58987.0,0,0.0,0.0
2025-11-24 09:55:00+05:30,58988.30078125,59016.3984375,58984.6484375,59003.8984375,0,0.0,0.0
2025-11-24 10:00:00+05:30,59003.8984375,59044.1015625,59002.80078125,59026.5,0,0.0,0.0
2025-11-24 10:05:00+05:30,59031.1484375,59081.5,59024.6484375,59074.3515625,0,0.0,0.0
2025-11-24 10:10:00+05:30,59074.05078125,59131.8984375,59067.8984375,59128.55078125,0,0.0,0.0
2025-11-24 10:15:00+05:30,59129.30078125,59141.44921875,59112.6484375,59126.69921875,0,0.0,0.0
2025-11-24 10:20:00+05:30,59126.05078125,59198.1484375,59124.94921875,59186.1015625,0,0.0,0.0
2025-11-24 10:25:00+05:30,59182.0,59218.6484375,59174.6484375,59193.25,0,0.0,0.0
2025-11-24 10:30:00+05:30,59195.1484375,59213.94921875,59183.30078125,59206.6015625,0,0.0,0.0
2025-11-24 10:35:00+05:30,59201.94921875,59238.55078125,59201.44921875,59225.75,0,0.0,0.0
2025-11-24 10:40:00+05:30,59229.05078125,59238.6484375,59209.55078125,59209.55078125,0,0.0,0.0
2025-11-24 10:45:00+05:30,59211.3984375,59215.8984375,59181.75,59184.30078125,0,0.0,0.0
2025-11-24 10:50:00+05:30,59181.55078125,59203.0,59152.3984375,59157.05078125,0,0.0,0.0
2025-11-24 10:55:00+05:30,59158.69921875,59180.6015625,59150.3984375,59166.55078125,0,0.0,0.0
2025-11-24 11:00:00+05:30,59169.05078125,59187.3515625,59145.1015625,59171.25,0,0.0,0.0
2025-11-24 11:05:00+05:30,59172.3984375,59204.30078125,59161.19921875,59186.1484375,0,0.0,0.0
2025-11-24 11:10:00+05:30,59187.1484375,59192.8984375,59170.3984375,59185.69921875,0,0.0,0.0
2025-11-24 11:15:00+05:30,59186.8515625,59187.8515625,59164.6484375,59171.75,0,0.0,0.0
2025-11-24 11:20:00+05:30,59171.0,59197.6484375,59170.8515625,59185.5,0,0.0,0.0
2025-11-24 11:25:00+05:30,59186.44921875,59248.8984375,59185.69921875,59247.55078125,0,0.0,0.0
2025-11-24 11:30:00+05:30,59248.5,59300.6015625,59247.25,59294.3984375,0,0.0,0.0
2025-11-24 11:35:00+05:30,59293.8515625,59305.5,59285.1015625,59296.55078125,0,0.0,0.0
2025-11-24 11:40:00+05:30,59297.6484375,59309.8984375,59271.05078125,59280.19921875,0,0.0,0.0
2025-11-24 11:45:00+05:30,59280.8984375,59286.75,59230.05078125,59236.8515625,0,0.0,0.0
2025-11-24 11:50:00+05:30,59236.55078125,59238.8515625,59179.6484375,59185.0,0,0.0,0.0
2025-11-24 11:55:00+05:30,59185.44921875,59223.3515625,59182.69921875,59216.3515625,0,0.0,0.0
2025-11-24 12:00:00+05:30,59217.1015625,59262.6015625,59213.8515625,59259.19921875,0,0.0,0.0
2025-11-24 12:05:00+05:30,59259.19921875,59265.1015625,59212.25,59214.8984375,0,0.0,0.0
2025-11-24 12:10:00+05:30,59215.30078125,59218.5,59188.69921875,59206.44921875,0,0.0,0.0
